#pid;sid;start;end;text;phase;phase_name;subjective_load;rebus_score
53;47;1952350;1961620;A NO HLAVNĚ MĚ ZAJÍMAL TODLE A HLAVNĚ MĚ ZAJÍMALA PROVEDITELNOST JAKO KDYBY JAKÝM ZPŮSOBEM TO BUDE PROVEDENÝ ABY Z TOHO BYLI ZAJÍMAVÍ DATA;Debriefing;Debriefing;nan;nan
53;48;1964150;1990980;JAKO JÁ SE ZKUSÍM JEŠTĚ POTOM POPTAT KDYŽ TAK KUDY PO EXPERIMENTU MIMO ZÁZNAM ALE JAKO Z TOHO CO JSEM ZATÍM VIDĚL TAK SI DOKÁŽU PŘEDSTAVIT ŽE TY DATA Z TOHO BUDE HODNĚ ZAJÍMAVÝ JEDNAK VIDÍM VÍC ÚHLU KAMERY JEDNAK VIDÍM ŽE TADY JE HLÍDANÝ JAK V TÉ JAK SE CHOVÁ RUKA V TÉ VODĚ Z TOHO MŮŽU BÝT ZAJÍMAVÝ DATA PLUS MÁTE DOST KVALITNÍ HLAS A VZHLEDEM K TOMU ŽE VÍM ŽE TADY JSOU OD JEDNOTKY SPOLU EXPERTI NA TO MOC TO TAK V POHOVORU TAKY ZAJÍMAVÝ DATA;Debriefing;Debriefing;nan;nan
53;49;1995680;2012120;A JÓ JE CHLADNÁ JAK NEČEKANÉ JAKO A PŘI TOM POSLEDNÍM PODAŘENÍ UŽ JSEM SI ŘÍKAL TAK JAKO DVAKRÁT A STAČÍ JAKO VODA SAMOZŘEJMĚ BYLA CHLADNÁ ALE JE TO TAK JAKO AKORÁT NA ÚROVNI PŘIJATELNOSTI BYCH ŘEKL;Debriefing;Debriefing;nan;nan
53;50;2015580;2040810;RÉBUSECH ZA MĚ TEDA A JEDNAK O STRAŠNĚ DLOUHO TRVÁ NEŽ SE JEDEN DRUHÝ TY JEDNOTLIVÝ EMODŽI COŽ MNĚ OSOBNĚ VADÍ NE VŠEM TO VADÍ MUSÍ A MĚNILO SE JAKÝM ZPŮSOBEM SE OBJEVUJE TEXT TAKŽE NEŠLA NASADIT NĚJAKÝ PEJSEK TÉ ŘEČI O A PLUS EŠTĚ DO TOHO JSEM SI MĚL ZAPAMATOVAT CO TAM BYLO TAKŽE ASI TAK;Debriefing;Debriefing;nan;nan
53;51;2044670;2050880;A JÁ JSEM PROSTĚ ZKUSIL SI PAMATOVAT POSLEDNÍ DVĚ ASPOŇ A ANI TO SE NEPOVEDLO;Debriefing;Debriefing;nan;nan
53;52;2067210;2072911;JO JÁ JSEM SI POTOM ŘEKL ZKUSÍM ASPOŇ TO POSLEDNÍ DOBŘE A TO V PŘEDPOSLEDNÍM SE TAK NĚJAK JAKO UVIDÍME NO;Debriefing;Debriefing;nan;nan
53;53;2081320;2087090;JO JÁ JSEM SI ŘÍKAL ŽE SI TO JE ZA BDI HRDĚ ANO;Debriefing;Debriefing;nan;nan
53;54;2108620;2112550;JO JASNĚ ZÁROVEŇ TEDA ŽÍT;Debriefing;Debriefing;nan;nan
53;55;2115700;2125041;LÉPE HM KAŽDÝ KDO SLOUŽIL K TOMU ZASE MLUVÍM VYSTRESOVALI JO V POHODĚ;Debriefing;Debriefing;nan;nan
53;56;2132640;2163470;O JEDNAK SI DOKÁŽU PŘEDSTAVIT VZHLEDEM K TOMU ŽE I VZHLEDEM K TOMU ŽE SE BUDE PRAVDĚPODOBNĚ ZPRACOVÁVAT HLAS TAK PŘI VÝSLECHU TOHLE MŮŽE BÝT UŽITEČNÝ BYCH ŘEKL A U MOŽNÁ POTOM NĚKTERÝ POVOLÁNÍ JSOU DOST STRESOVÝ TAK V RÁMCI TOHO ŽE JAK KDYBY JAK TO TOMU ČLOVĚKOVI UDĚLAT MÍŇ NÁROČNÝ ALE A NEBO PŘÍPADNĚ JAK POTOM PŮSOBIT STRESOVĚ NA OSOBU KONKRÉTNÍ ZÁMĚRNĚ;Debriefing;Debriefing;nan;nan
53;57;2190550;2229300;TO DOBRÝ I JINÍ NO PILOTI JSOU TÍM ZNÁMÍ PROTOŽE VLASTNĚ TAM JE HLAVNĚ STRAŠNÉ JI A NÓ STRAŠNĚ STRMÁ KŘIVKA TOHO JAK MOC SE NA PILOTY NABÍRÁ ZÁTĚŽ ŽE JO ŽE VLASTNĚ JAKO VŠECHNO JE V POHODĚ A V MOMENTĚ KDY SE JEDNA VĚC ROZBIJE TAK TOMU PILOTOVI TO KOMPLETNĚ ROZHAZUJE JAKÝM ZPŮSOBEM JAKÝM ZPŮSOBEM ŘEDITEL LETADLO TAKŽE TAM ZROVNA SI DOKÁŽU PŘEDSTAVIT ŽE TOHLE BY BYLO ZAJÍMAVÝ HLAVNĚ BY TO BYLA ZAJÍMAVÁ INFORMACE PROTOŽE ŘÍDÍCÍ POČÍTAČ ŽE POKUD VÍŠ JE NĚJAKÁ CHYBA A JEŠTĚ TEN PILOT NEZVLÁDÁ TAK PROSTĚ VDÁT PILOTOVI INFORMACI HELE PŘEBÍRÁM TOHLE ZA TEBE PROTOŽE VIDÍM ŽE TYTO NEDÁVÁŠ TAK ABY TO LETADLO NESPADLO;Debriefing;Debriefing;nan;nan
53;58;2285640;2288800;NO JASNĚ V POHODĚ OUKEJ;Debriefing;Debriefing;nan;nan
53;59;2292690;2309130;U MAXIMÁLNĚ TODLE S MAXIMÁLNĚ UŽ JAKO VYLOŽENĚ TECHNICKÝ DETAIL ASI VĚDĚT NEBUDETE CHTÍT JE IMPLEMENTOVANÝ NEBO NEBO TO JE TAKY SOUČÁSTÍ VAŠÍ PRÁCE PŘEDPOKLÁDÁM ŽE TO DĚLALI KOLEGOVÉ TADY VODSUD JASNÝ OKEJ;Debriefing;Debriefing;nan;nan
53;60;2322690;2334871;JÉ JO A JE TO BY MOHLO BÝT ZAJÍMAVÝ JAKO PROTOŽE TOHLE MÁ DOBRÝ POTENCIÁL BÝT AJ JAKO NEŽ BAKALÁŘKA ALE AŽ JAKOŽE DIPLOMOVÁ PRÁCE JÁ TO DIZERTAČKU ŇÁKEJ SUPER TY JO;Debriefing;Debriefing;nan;nan
54;0;694184;710194;POMĚRNĚ STARÝ OBRAZ MALOVANÝ PRAVDĚPODOBNĚ NA PLÁTNO I NA STOLE JE VÁZA VE KTERÉ JE JSOU DVĚ RŮŽE A JEDEN PRAVDĚPODOBNĚ TULIPÁN DÁLE TAM JSOU DALŠÍ;W0;Water;4.0;nan
54;1;715424;730894;VELKÁ PLÁŇ PRAVDĚPODOBNĚ NĚJAKÝ PARK I PO LEVÉ STRANĚ HODNĚ STROMŮ A POPRVÉ STRANĚ V V DÁLI NĚJAKÉ MĚSTO VYSOKÁ VĚŽ MRAČNÉ POČASÍ A;W0;Water;4.0;nan
54;2;735064;741004;HEZKÝ LETNÍ DEN KDE JE NA OBRÁZKU VIDĚT ULICE;W0;Water;4.0;nan
54;3;743494;751414;NĚJAKÉHO MĚSTA STŘEDNĚ VELKÉHO VE KTERÉM JSOU ZAJÍMAVĚ VYZDOBENÉ BARÁKY;W0;Water;4.0;nan
54;4;754304;770874;VELMI ABSTRAKTNÍ DÍLO KDE JE VELMI MNOHO BAREV NĚJAKÉ BUBLINKY A PROLÍNAJÍ SE RŮZNĚ BARVY PŘES CELÝ OBRÁZEK V BUBLINKOVÝ TÝ TVARECH A HM;W0;Water;4.0;nan
54;5;793424;805594;NA PALOUKU SE PÁSL OD HELEN KOLEM MĚ JÍ SE PROHNALO HEJNO BAŽANTŮ A KOROPTVÍ I DÍLKŮ KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;3.0;0.5
54;6;809114;821654;PŘES MOST SE ŘÍTILO AUTO ZA NÍM SE HNALI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ CHVÍLI;R0_1;Rebus;3.0;0.5
54;7;883534;900384;MNOHO KNIH POLOŽENÝCH NA STŮL VŠECHNY JSOU ROZEVŘENÉ A NA VŠECH JE POUZE TEXT ŽÁDNÉ OBRÁZKY NĚKTERÉ MAJÍ ČERVENOU VAZBU VĚTŠINA MÁ ČERVENOU VAZBU A JE TAM JEDNA S. ZELENOU VAZBOU I SVÍTÍ NA TO HODNĚ SVĚTLA;W1;Water;4.0;nan
54;8;903664;920824;LESNÍ OBRÁZEK KDE JSOU VELMI STARÉ MOHUTNÉ STROMY JEDEN Z NICH JE SPADLY A MEZI NIMI TEČE ŘEKA V DÁLI JSOU DVA LIDI KTEŘÍ SEDÍ POD JEDNÍM STROMEM A POVÍDAJÍ SI SVĚTLO NA JEDEN MÍSTO;W1;Water;4.0;nan
54;9;925134;939864;ZÁBĚR NA MOŘE KDE JE PLNO PLACHETNIC POMĚRNĚ ROZBOUŘENÉ MOŘE KDE I V DÁLI VIDÍME NĚJAKÉ MĚSTEČKO NEBO JEHO ČÁST A;W1;Water;4.0;nan
54;10;943964;956234;PRÁZDNÝ OBRÁZEK SKORO JE TAM POUZE POUZE OBLOHA A POD NÍM JSOU PALMY NA KTERÝCH JE JENOM PÁR VĚCÍ TROCHU ZELENÉHO ALE VĚTŠINA MODRÉ OBLOHY;W1;Water;4.0;nan
54;11;961244;968774;KRAJINA KDE SVÍTÍ SLUNCE POUZE PŘES MRAKY V DÁLI;W1;Water;4.0;nan
54;12;995444;998524;KRÁL VYSLECHL OBĚ STRANY DO;R1_0;Rebus;4.0;0.67
54;13;1000604;1006514;DO PAPÍRU A DOŠEL K NÁZORU ŽE PŘÍČINOU VŠEHO JE NEDOBRÁ VŮLE PÝCHA MALICHERNOST;R1_0;Rebus;4.0;0.67
54;14;1010304;1021705;ZIMA JE KRUTÁ A NEDOPOUŠTÍ KDYŽ PADÁ SNÍH A VANOU BÍLÉ VLNKY OSAMOCENÝ VLK ZEMŘE ALE SMEČKA PŘEŽIJE;R1_1;Rebus;4.0;0.67
54;15;1025215;1037154;HM KLUK VYKŘIKL VELKÝM HLASEM A VYSTŘELIL VYSOKO DO VZDUCHU ŠÍP TEN ZMIZEL V BLESKU OHNĚ JEHO ARMÁDA UVIDĚLA SIGNÁL A VRHLA SE DO ÚTOKU;R1_2;Rebus;4.0;0.67
54;16;1041844;1046314;MALICHERNOST ÚTOKU VLK;R1;RebusEvaluation;4.0;0.67
54;17;1065684;1082604;POHLED PŘES ROZDĚLENÉ ZÁBRADLÍ POHLED NA MĚSTO A ŘEKU PŘES KTEROU VEDE MOST MHM VELKÝ POHLED NA DÁLNICI KTERÁ JE PŘEPLNĚNÁ AUTY A MĚSTO JE PLNÉ MRAKODRAPŮ A VZAL V DUHY;W2;Water;5.0;nan
54;18;1087124;1102315;NAMALOVANÝ NA OBRAZ OBRÁZEK VYCHÁZEJÍCÍHO SLUNCE POD JEZEREM KDE V POPŘEDÍ VIDÍME PŘÍRODU JELENA A RŮZNOU RŮZNÉ;W2;Water;5.0;nan
54;19;1105954;1122034;POHLED NA ČLOVĚKA FOTKA UPRAVENÁ V NĚJAKÉM PROGRAMU I DO DO TEPLÝCH BAREV NEJSPÍŠE NĚJAKÁ ASIATKA KTERÁ SE USMÍVÁ;W2;Water;5.0;nan
54;20;1143904;1154524;CESTU MU ZASTOUPIL OBROVSKÝ DRAK KRÁL NEVÁHAL TASIL MEČ A PUSTIL SE S NESTVŮROU DO BOJE NA ŽIVOT A NA SMRT;R2_0;Rebus;6.0;0.25
54;21;1156764;1164684;MARKÉTA VYŠLA ZE DVEŘÍ JEŠTĚ JEDNOU SE OTOČILA V OČÍCH SE JÍ S JISKŘILA SLZA ZAMÁVALA SVÝM SESTRÁM A VYRAZILA;R2_1;Rebus;6.0;0.25
54;22;1166554;1177164;OTEVŘEL NOVÝ DOKUMENT NA SVÉM POČÍTAČI A NAHMATAL KLÁVESY VENKU PRŠELO BYLO CHLADNO PŘES OKNO VIDĚL SAMI A SAMI STUDENÝ OBLIČEJ;R2_2;Rebus;6.0;0.25
54;23;1182424;1191335;DÁRKY NEDOSTÁVÁ RÁDA VŽDY MĚLA POCIT ŽE KLÍČ K JEJÍMU SRDCI LEŽÍ JINDE NEŽ NA PULTECH OBCHODŮ;R2_3;Rebus;6.0;0.25
54;24;1198624;1202145;OBCHODU BOJE NEVÍM;R2;RebusEvaluation;6.0;0.25
54;25;1240044;1256404;POHLED NA ŘEKU POD NAD KTEROU JE STROM A VĚTVE NĚJAKÝ I TAK NEJSPÍŠE PODZIM I V POPŘEDÍ VIDÍME TAKÉ SPADNUTÝ STROM I ŘEKA JE POMĚRNĚ KLIDNÁ A;W3;Water;3.0;nan
54;26;1259614;1276534;I POHLED UPROSTŘED NA NĚJAKOU STAROU GOTICKOU STAVBU V POPŘEDÍ A DOLE VIDÍME I POLE NA KTERÉM STAVBA STOJÍ A NAD NÍM JE I MRAK A POZADÍ PRAKTICKY PRÁZDNÉ;W3;Water;3.0;nan
54;27;1280834;1296524;POHLED NA DVĚ SKÁLY MEZI KTERÝMI STOJÍ MUŽ KTERÝ SVÍTÍ VELKOU LUCERNOU NAHORU A TAKÉ JSOU VŠECHNY VĚCI OD SNĚHU A MŮŽEME TAKÉ VIDĚT;W3;Water;3.0;nan
54;28;1318604;1329164;MUŽ LEŽEL NA PLÁŽI NA VŠECHNO HO BOLELO KOLEM MĚJ LEŽELY ZBYTKY LETADLA A I CESTUJÍCÍCH VLNY TIŠE ŠUMĚL;R3_0;Rebus;6.0;0.4
54;29;1334474;1344554;PARNÍK SE VYNOŘILA ÚPLNĚ SE ZAKYMÁCEL A SE NA ROZBOUŘENÝCH VLNÁCH DŘEVO PALUBA ZASTÉNALA A NA LOĎ ZAČALA KLOUZAT KE BŘEHU;R3_1;Rebus;6.0;0.4
54;30;1348444;1358374;NA STOLE STÁLA VÁZA POD OKNEM LEŽEL VYŠÍVANÝ KOBEREC POSETÝ KVĚTINAMI OVOCEM A PTÁKY S OBRAZEM LVA NA KAŽDÉM KONCI;R3_2;Rebus;6.0;0.4
54;31;1361764;1375534;POLICISTA KRÁČEL NOČNÍM MĚSTEM SE PŘEVALOVALA PO ULICÍCH JEHO NOHY V BOTECH S PODRÁŽKAMI TENKÝMI JAKO PAPÍR ČETLI DLÁŽDĚNÍ JAKO KNIHU;R3_3;Rebus;6.0;0.4
54;32;1379414;1390574;O CHVILKU POZDĚJI BYLO SLYŠET JAK SEARS TŘÍSKALA VODA KDYŽ NA MĚLČINĚ VYHODILA KOTVU A ŽUCHL MOST SPUŠTĚNÝ NA MOLO;R3_4;Rebus;6.0;0.4
54;33;1442104;1472994;POHLED NA ULICI MĚSTA PO PRAVÉ STRANĚ ALEJ STROMŮ PROCHÁZÍ SE PO ULICI JEDEN ČLOVĚK A NA DRUHÉ STRANĚ ULICE JE KŮŇ A DALŠÍ LIDI NAD NIMI JE MĚSTEČKO HMYZEM FOTKA NA KRK NEBO VESNIČKU KDE JE POUZE PÁR MĚSTECH PÁR V DOMEČKU A VELKÝ BYLY MRAKY VIDĚT TAKÉ TAM JSOU PO STRANÁCH HORY DALŠÍ;W4;Water;3.0;nan
54;34;1476984;1493724;POHLED NA ŘEKU V JEJÍM ODRAZE JDE VIDĚT NĚJAKÁ GOTICKÁ STAVBA S DVĚMI VĚŽEMI PO STRANÁCH VIDÍME I STROMY PŘÍRODU VZDÁ LIDÉ VIDĚT MOST;W4;Water;3.0;nan
54;35;1496624;1509854;VELKÉ PANORAMA FOTO NA DVA KOPCE POD NIMI JE JEZERO PŘED NIMI JE NĚJAKÁ STAVBA KTERÁ Z VĚTŠINY NEJDE VIDĚT;W4;Water;3.0;nan
54;36;1513744;1525385;SKORO DVOUBAREVNÝ POHLED NA VRCHOLKY HOR FOCENO Z JEDNÉ NĚJAKÉ HORY POLOVINA FOTKY JE POUZE POUZE MRAKY A;W4;Water;3.0;nan
54;37;1544324;1554355;KNÍŽE VLASTNIL OBROVSKÝ HRAD JEHO GALERIE BYLA PROSLULÁ SVÝMI OBRAZY JEHO ZAHRADY A OZDOBNÝMI FONTÁNY S LEKNÍNY;R4_0;Rebus;5.0;0.57
54;38;1557724;1562724;MRAK ZAPALOVAL OKRUH POD HOROU MOHUTNÝMI;R4_1;Rebus;5.0;0.57
54;39;1564984;1570954;POTOKY VODY JEZDCI FORMULE STÁLI NA STRANU A ČEKALI NA POKYN STARTÉRA;R4_1;Rebus;5.0;0.57
54;40;1574524;1592324;AŽ PŘEKROČÍ PRÁH DOMU NEBUDE JÍ RUŠIT ŽÁDNÁ PARAZITNÍM MYŠLENKA TÝKAJÍCÍ SE SVALŮ TAK SI JEDE ALE ONA SE NEDÍVÁ VEN NA ULICI POUZE SE ZAMĚŇUJE NA CASINO KTERÉ SE PRÁVĚ UKÁZALO NA TACHOMETRU;R4_2;Rebus;5.0;0.57
54;41;1595624;1608704;RAKETA PROLETĚLA OKOLO JUPITERU GRAVITAČNÍ ÚČINKY SLUNCE ODKLONILI JEJÍ PŮVODNÍ DRÁHU A ONI SE TEĎ ŘÍTÍ PŘÍMO NA ZEMI BUDÍK ZAZVONIL A PROBUDIL DÍTĚ Z NOČNÍ MŮRY;R4_3;Rebus;5.0;0.57
54;42;1613594;1628855;KOUZELNÍK RYCHLE SEBRAL SVŮJ KLOBOUK A DAL SE DO BYL JEHO NOHA NOHA NEVĚDĚLI VĚDĚLI CO DĚLAT JEHO TĚLO NABÍRAL RYCHLOST SE KTEROU BY SE ANI ŽOKEJ NEMOHL POMĚŘOVAT;R4_4;Rebus;5.0;0.57
54;43;1636244;1649744;SLUNCE MRAKY SE ROZESTOUPILY A V. I SE ZAČALA DALŠÍ NEDĚLE TRHOVCÍCH BYTĚ STAVĚLI SVÉ STANY A ČEKALI NA PRVNÍ RANNÍ ZÁKAZNÍKY;R4_5;Rebus;5.0;0.57
54;44;1652334;1670994;VZAL DO RUKY ŠTĚTEC A PODÍVAL SE NA OBLOHU NIC NEBYLO TAK JAK JAKOBY TO BYLO BĚŽNÉ VIDĚNOU NA PLÁTNO NANÁŠEL BARVY KRÁTKÝMI TAHY DOKUD HVĚZDY NEZÁŘILY JAKO NIKDY PŘEDTÍM;R4_6;Rebus;5.0;0.57
54;45;1711844;1727534;POHLED NA KOPEC NA KTERÉM JE MNOHO RŮZNÝCH POLÍ PO LEVÉ STRANĚ VYSOKÝ TO PO PŘEDNÍM DVA I I DVA LIDI KTEŘÍ KRÁČEJÍ POMALÉ PĚŠINCE;W5;Water;4.0;nan
54;46;1731664;1748885;POHLED MEZI DVĚMI SCULLY NA ZAPADAJÍCÍ SLUNCE MEZI SKALAMI JE POHLED NA MĚ ZARUČÍ MOŘE V POPŘEDÍ VIDÍME VIDÍME PLÁŽ POMĚRNĚ KAMENITOU;W5;Water;4.0;nan
54;47;1753034;1768474;POHLED NA DALŠÍ ŘEKU NA KTERÉ JE MNOHO LODÍ A STROMY V POPŘEDÍ LEMUJÍ HRÁZ VIDÍME TAKÉ LIDÍ KTEŘÍ SE DÍVAJÍ A PSA;W5;Water;4.0;nan
54;48;2139834;2151465;JAKO TEĎKA UŽ POVÍDEJ V PRŮBĚHU JAK UŽ TO ZAČALO TAK UŽ JSEM SE CÍTIL MNOHEM LÉPE SPÍŠE UŽ JSEM UDĚLAT NA VÁS NEBO JÁ VÍM VY JSTE NESKONČILA VÁS BYLO ŘEČENO JSEM SE SE MÁM DÍVAT DO TOHO;Debriefing;Debriefing;nan;nan
54;49;2153914;2166905;NO JÁ VŽDYCKY ZAČÁTKU NO JSEM BYL TAKOVÝ HODNĚ VYSTRESOVANÉHO SE NEVĚDĚLO CO DÁT TAK ALE JAK UŽ JSEM VĚDĚL O CO PŮJDE A TAK TAK UŽ JSEM SE CELKEM MAJÍ UKLIDNIL A JAKO V POHODĚ SE CÍTÍM TEĎKA NO NA ZAČÁTKU TO BYLO NEJHORŠÍ;Debriefing;Debriefing;nan;nan
54;50;2172704;2183544;NO TAK NEVĚDĚL JSEM CO MÁM OČEKÁVAT JDE ALE ŘÍKALA JSEM SI ŽE TO BYL VŠE NĚJAKÝ NEVÍM V POHODĚ EXPERIMENT A ALE TÓNEM JO JO DALO SE TOMU;Debriefing;Debriefing;nan;nan
54;51;2188354;2199664;JÓ MYSLEL JSEM SI ŽE BUDETE NO JO ŽE BUDETE NEVÍM CHTÍT AŤ RYCHLE NĚCO OPAKUJU PO VÁS NĚJAKÉ ZVYŠOVAT HLAS A TAKOVÉ VĚCI NO;Debriefing;Debriefing;nan;nan
54;52;2203514;2215804;TAK JE TO URČITĚ PŘISPĚLO NO A NE KDYŽ NĚKDO ZAČNE ŽE STRES MANAGEMENT A NĚJAKÝ TAKOVEJ EXPERIMENT EX ČLOVĚK PŘEDSTAVÍ NĚJAK NEJHORŠÍ MOŽNÉ ALE ZÁROVEŇ JSTE PSALI ŽE V POHODĚ TAK TAK NĚJAK;Debriefing;Debriefing;nan;nan
54;53;2220184;2269044;NO JE MI JASNÉ ŽE JSOU DESIGNOVANÉ TEN RÉBUS NA TO ABY ČLOVĚK SE SOUSTŘEDIL PŘÍMO NAD DANÝ MOMENT NA TO JEDNO SLOVO A TAK TO SE SNAŽIL PROSTĚ SE SOUSTŘEDIT NA TODLENCTO A POTOM ZAPOMENE CO BYLO PŘEDTÍM ŽIL A TO ÚPLNĚ NESOUVISÍ DNES JAKOŽE TAKHLE TO NEFUNGUJE JAK SE ČLOVĚK NORMÁLNĚ UČÍ ŽE JO A JE STRAŠNĚ TĚŽKÉ SI ZAPAMATOVAT TODLENCTO NĚCO PRAKTICKY NAHODNE SLOVO ŠEL TAKŽE JSEM SE SNAŽIL POSTUPNĚ S NĚJAK SPOJOVAT TY POSLEDNÍ SLOVA SNAŽIT SE NĚJAKÉ ZAPAMATOVAL JENŽE JAK SE MÁM SNAŽIT ZAPAMATOVAT SI SLOVO KDYŽ NAJEDNOU UŽ TADY MÁM ZASE ŘÍKAT PÁR OTÁZEK ON EXPERIMENTU BLABLABLA NO TAKŽE TAK A NO TAK JAKO ZAPAMATOVAL SI TY POSLEDNÍ SLOVA ŽE JO TAKY JSEM JICH MOC NEMĚL ŽE NEBO NEVÍM JAK SI VEDOU OSTATNÍ NO;Debriefing;Debriefing;nan;nan
54;54;2296034;2310924;JO NO A S TĚMA JE SLABÁ BYCH ŘEKL SLOVNÍ ZÁSOBA NEPOMOHLA MOC K TOMU ABYCH POPISOVAL DOBŘE OBRÁZKY MI PŘIŠLA TAKŽE NĚKDY JSEM SI ŘÍKAL ŽE SE MUSÍTE ŘÍKAT CO TADY JE ZA ČLOVĚKA CELÉHO VYMLUVIT ALE NE V POHODĚ;Debriefing;Debriefing;nan;nan
54;55;2314754;2338014;NO ZE ZAČÁTKU SKORO VŮBEC ALE POTOM TO BOLÍ ČÍM DÁL TÍM VÍCE TAK POTOM UŽ JSEM SE NA TO JE NĚKDY JAKOŽE JSEM MUSEL PŘEMÝŠLET NAD TÍM ŽE MĚ UŽ TO BOLÍ A ŽE BYCH ŽE NO ŽE UŽ ABY TO SKONČILO NEBO NE TAK JAKO ALE UŽ JSEM TO MUSEL VNÍMAT NO ALE Z NO JAKO NEPŘÍJEMNÉ JO ALE JAKO DALS TO VYDRŽET ALE JO ANO BYLO NO;Debriefing;Debriefing;nan;nan
54;56;2343594;2350644;NA MAXIMÁLNĚ NEVÍM S KÁMOŠEMA V BŘEZNU SKOČIT DO PŘEHRADY NEBO NĚCO TAKOVÉHO ALE JINAK NIC MOC;Debriefing;Debriefing;nan;nan
54;57;2362484;2384554;E. NEBYLO TO VŮBEC NEBO JÁ SI MYSLÍM ŽE TA VODA MĚ NESTRESUJE ŽE SPÍŠE PROSTĚ TAKOVÉ TAKOVÉTO NEBO JÁ JSEM VŽDYCKY VYSTRESOVANÝ KDYŽ JDU NĚKDE KDE NEVÍM JAK TO BUDE PROBÍHAT CO BUDE JE TO SCHŮZKA S NÁHODNÝM A LIDMA A JEŠTĚ NĚJAKÝ EXPERIMENT ČLOVĚK NIC SE TESTUJE BLABLABLA NO A TAM NIC TAKOVÉHO NENÍ ŽE JO TAKŽE PODLE MĚ NEJDE O TU VODU NO;Debriefing;Debriefing;nan;nan
54;58;2390324;2402275;ŘIKÁM ZE ZAČÁTKU SPÍŠ VŮBEC ALE POZDĚJI UŽ JSEM MUSELA JAKOŽE OBČAS SI ŽE SI ČLOVĚK VŠIMNE ŽE HEJ MĚ TADY BOLÍ NĚCO RUKA VODA ALE JINAK NE ZE ZAČÁTKU NE A PAK JAKO TAK ODSTUP;Debriefing;Debriefing;nan;nan
54;59;2406584;2413134;NO TAK BUDE TADY POSÍLAT DALŠÍ LIDI JO BLBCE ZAJÍMAVÉ ČEKALA JSEM TO TAKHLE V POHODĚ;Debriefing;Debriefing;nan;nan
54;60;2472944;2489514;TAK TO JSEM TAM NĚJAK ZAHLÉDL V PAPÍRU ŽE ZKOUMÁTE JAK BY JAK ČLOVĚK REAGUJE JAK JAK FUNGUJE MIMIKA OBLIČEJE POHLEDU V PROSTĚ KDYŽ JE ČLOVĚK POD STRESEM TAK PŘEDPOKLÁDÁM ŽE TO CO JSEM PŘEČETL FAKT IRSKO;Debriefing;Debriefing;nan;nan
54;61;2616944;2625195;JO JO NEMÁM NĚJAKÉ OTÁZKY MAXIMÁLNĚ KOLIK LIDÍ ODEŠLA KVŮLI VODĚ MĚ ZAJÍMÁ TAK ALE NĚJAK;Debriefing;Debriefing;nan;nan
54;62;2635864;2643894;JO JÁ JSEM TO PLÁNOVAL UŽ ŘEKL DOPŘEDU NO ALE PAK MI TO NĚJAK VYPADLO A TÁGA JAK JSME VÁS TAM VIDĚL TAK JSEM SI ŘÍKAL ŽE JO;Debriefing;Debriefing;nan;nan
54;63;2649824;2656704;UŽ JSEM ŘÍKAL ŽE JSEM VÁM POSLAT DALŠÍ DVA LIDI TAK AŤ MÁTE JASNO ANO;Debriefing;Debriefing;nan;nan
55;0;599071;603451;STRNULI JO JÁ JSEM STRNULÝ;STAI-Y2-0;STAI-Y2;nan;nan
55;1;720611;733782;RŮŽE RŮŽOVÁ NA NA DŘEVĚNÉM STOLE A ZELENÉ POZADÍ A JE VE SKLENICI;W0;Water;7.0;nan
55;2;738421;753691;A PARK A CESTIČKY NA KRAJI JICH I NĚJAKÉ ZVÍŘE A PAMÁTKY;W0;Water;7.0;nan
55;3;758841;771081;A ULICE MĚSTA A BAREVNÉ OBLOŽENÍ VELKÉ OKNA;W0;Water;7.0;nan
55;4;778531;787231;A KAP KAPKY VODY A V BUBLINÁCH A;W0;Water;7.0;nan
55;5;827711;839892;NA PALOUKU SE PÁSL JELEN KOLEM MĚJ SE PROHNALO HEJNO BAŽANTŮ A KOROPTVÍ I DÍLKŮ KAZIL JEN MYSLIVEC ČÍHAJÍCÍ NA POSEDU;R0_0;Rebus;3.0;1.0
55;6;842791;855681;PŘES MOST SE ŘÍDILO AUTO ZA NÍM SEHNAL LIDI DVĚ POLICEJNÍ AUTA A VE VZDUCHU NAD NÍM VISEL VRTULNÍK PNEUMATIKY HLASITĚ KVÍLELY;R0_1;Rebus;3.0;1.0
55;7;912151;927821;A VIDÍM KNIHY NALEPENÉ NA STOLE A KTERÉ MAJÍ HODNĚ STRAN A VIDÍM NĚJAKÉ ČERV ČERVENÉ A OBLOŽENÍ;W1;Water;6.0;nan
55;8;932011;948862;A VIDÍM A POTOK V LESE A SPADLÉ STROMY HODNĚ STARÉ A NĚJAKÉ ZVÍŘE VE NE VEVERKA NE TO NĚJAK NĚJAKÝ HLODAVEC;W1;Water;6.0;nan
55;9;951821;969902;VIDÍM A OD PŘÍSTAV V. S. VELKÝMA LODĚMA SE STARŠÍMI VLAJKY AMERICKÉ A JE TO VYDRŽEL HO PLAVAJÍCÍ A TAKÉ VIDÍM KOUŘ NĚJAKÁ PRŮMYSLOVÁ ZÓNA VZADU;W1;Water;6.0;nan
