pid;sid;start;end;phase;phase_name;subjective_load;rebus_score
83;38;1976230;2044160;NASA-TLX;NASA-TLX;nan;nan
83;39;2049160;2697350;Debriefing;Debriefing;nan;nan
84;0;0;148100;Instructions;Instructions;nan;nan
84;1;153100;236630;PSS14;PSS14;nan;nan
84;2;241630;431820;Relax-0;Relax;nan;nan
84;3;436820;497130;STAI-Y2-0;STAI-Y2;nan;nan
84;4;502130;602340;W0;Water;1.0;nan
84;5;609410;621270;R0_0;Rebus;5.0;0.5
84;6;624580;637120;R0_1;Rebus;5.0;0.5
84;7;637390;663390;R0;RebusEvaluation;5.0;0.5
84;8;667210;776390;W1;Water;7.0;nan
84;9;801240;819680;R1_0;Rebus;5.0;0.67
84;10;823220;833420;R1_1;Rebus;5.0;0.67
84;11;837130;850040;R1_2;Rebus;5.0;0.67
84;12;850730;868390;R1;RebusEvaluation;5.0;0.67
84;13;868570;937390;W2;Water;6.0;nan
84;14;954590;963210;R2_0;Rebus;7.0;0.5
84;15;965420;975920;R2_1;Rebus;7.0;0.5
84;16;978310;991270;R2_2;Rebus;7.0;0.5
84;17;995100;1004070;R2_3;Rebus;7.0;0.5
84;18;1004390;1039390;R2;RebusEvaluation;7.0;0.5
84;19;1041630;1106730;W3;Water;5.0;nan
84;20;1123400;1133580;R3_0;Rebus;8.0;0.2
84;21;1137970;1145290;R3_1;Rebus;8.0;0.2
84;22;1149420;1161400;R3_2;Rebus;8.0;0.2
84;23;1166360;1179410;R3_3;Rebus;8.0;0.2
84;24;1184340;1192260;R3_4;Rebus;8.0;0.2
84;25;1192390;1211390;R3;RebusEvaluation;8.0;0.2
84;26;1214690;1313060;W4;Water;2.0;nan
84;27;1331630;1345030;R4_0;Rebus;4.0;0.14
84;28;1351160;1363560;R4_1;Rebus;4.0;0.14
84;29;1366910;1386970;R4_2;Rebus;4.0;0.14
84;30;1390860;1403100;R4_3;Rebus;4.0;0.14
84;31;1409060;1419170;R4_4;Rebus;4.0;0.14
84;32;1426950;1440760;R4_5;Rebus;4.0;0.14
84;33;1444650;1459250;R4_6;Rebus;4.0;0.14
84;34;1460730;1484060;R4;RebusEvaluation;4.0;0.14
84;35;1484620;1548390;W5;Water;2.0;nan
84;36;1568790;1608780;STAI-Y2-1;STAI-Y2;nan;nan
84;37;1613780;1799990;Relax-1;Relax;nan;nan
84;38;1804990;1845340;NASA-TLX;NASA-TLX;nan;nan
84;39;1850340;2133390;Debriefing;Debriefing;nan;nan
85;0;0;207240;Instructions;Instructions;nan;nan
85;1;212240;375950;PSS14;PSS14;nan;nan
85;2;380950;577310;Relax-0;Relax;nan;nan
85;3;582310;699580;STAI-Y2-0;STAI-Y2;nan;nan
85;4;704580;812410;W0;Water;1.0;nan
85;5;818660;827660;R0_0;Rebus;5.0;0.5
85;6;829900;842470;R0_1;Rebus;5.0;0.5
85;7;842520;869180;R0;RebusEvaluation;5.0;0.5
85;8;881990;981850;W1;Water;3.0;nan
85;9;1008690;1021950;R1_0;Rebus;6.0;0.33
85;10;1023780;1035450;R1_1;Rebus;6.0;0.33
85;11;1038110;1055350;R1_2;Rebus;6.0;0.33
85;12;1056180;1084180;R1;RebusEvaluation;6.0;0.33
85;13;1086620;1151180;W2;Water;2.0;nan
85;14;1166670;1176720;R2_0;Rebus;7.0;0.5
85;15;1178590;1190560;R2_1;Rebus;7.0;0.5
85;16;1192010;1208550;R2_2;Rebus;7.0;0.5
85;17;1212080;1221050;R2_3;Rebus;7.0;0.5
85;18;1221850;1240850;R2;RebusEvaluation;7.0;0.5
85;19;1243350;1306850;W3;Water;2.0;nan
85;20;1323360;1338920;R3_0;Rebus;8.0;0.0
85;21;1342160;1359940;R3_1;Rebus;8.0;0.0
85;22;1363780;1376270;R3_2;Rebus;8.0;0.0
85;23;1378870;1398810;R3_3;Rebus;8.0;0.0
85;24;1402760;1413620;R3_4;Rebus;8.0;0.0
85;25;1415520;1453180;R3;RebusEvaluation;8.0;0.0
85;26;1453420;1550850;W4;Water;2.0;nan
85;27;1572480;1585850;R4_0;Rebus;7.0;0.14
85;28;1587180;1622520;R4_1;Rebus;7.0;0.14
85;29;1625770;1653850;R4_2;Rebus;7.0;0.14
85;30;1655660;1672850;R4_3;Rebus;7.0;0.14
85;31;1674330;1693520;R4_4;Rebus;7.0;0.14
85;32;1694850;1718180;R4_5;Rebus;7.0;0.14
85;33;1719900;1735850;R4_6;Rebus;7.0;0.14
85;34;1736520;1761180;R4;RebusEvaluation;7.0;0.14
85;35;1763670;1824520;W5;Water;2.0;nan
85;36;1840180;1932780;STAI-Y2-1;STAI-Y2;nan;nan
85;37;1937780;2125070;Relax-1;Relax;nan;nan
85;38;2130070;2182390;NASA-TLX;NASA-TLX;nan;nan
85;39;2187390;2974850;Debriefing;Debriefing;nan;nan
86;0;0;307380;Instructions;Instructions;nan;nan
86;1;312380;481530;PSS14;PSS14;nan;nan
86;2;486530;680350;Relax-0;Relax;nan;nan
86;3;685350;844350;STAI-Y2-0;STAI-Y2;nan;nan
86;4;849350;953190;W0;Water;1.0;nan
86;5;961150;971220;R0_0;Rebus;3.0;1.0
86;6;974960;987040;R0_1;Rebus;3.0;1.0
86;7;987890;1006561;R0;RebusEvaluation;3.0;1.0
86;8;1022040;1128560;W1;Water;2.0;nan
86;9;1159330;1172840;R1_0;Rebus;5.0;0.67
86;10;1176430;1186840;R1_1;Rebus;5.0;0.67
86;11;1191280;1202680;R1_2;Rebus;5.0;0.67
86;12;1203560;1237560;R1;RebusEvaluation;5.0;0.67
86;13;1239730;1307890;W2;Water;2.0;nan
86;14;1337450;1347530;R2_0;Rebus;5.0;0.5
86;15;1350640;1358410;R2_1;Rebus;5.0;0.5
86;16;1361610;1371750;R2_2;Rebus;5.0;0.5
86;17;1374720;1384800;R2_3;Rebus;5.0;0.5
86;18;1385890;1413560;R2;RebusEvaluation;5.0;0.5
86;19;1416780;1483220;W3;Water;1.0;nan
86;20;1507780;1518970;R3_0;Rebus;7.0;0.6
86;21;1524110;1538190;R3_1;Rebus;7.0;0.6
86;22;1541840;1551410;R3_2;Rebus;7.0;0.6
86;23;1554790;1569280;R3_3;Rebus;7.0;0.6
86;24;1573210;1583610;R3_4;Rebus;7.0;0.6
86;25;1584890;1632220;R3;RebusEvaluation;7.0;0.6
86;26;1636650;1732890;W4;Water;2.0;nan
86;27;1752880;1764220;R4_0;Rebus;9.0;0.43
86;28;1765320;1778220;R4_1;Rebus;9.0;0.43
86;29;1779720;1800560;R4_2;Rebus;9.0;0.43
86;30;1801870;1817220;R4_3;Rebus;9.0;0.43
86;31;1818500;1833890;R4_4;Rebus;9.0;0.43
86;32;1836050;1853560;R4_5;Rebus;9.0;0.43
86;33;1853960;1868220;R4_6;Rebus;9.0;0.43
86;34;1868890;1897890;R4;RebusEvaluation;9.0;0.43
86;35;1902460;1966890;W5;Water;2.0;nan
86;36;1984950;2058310;STAI-Y2-1;STAI-Y2;nan;nan
86;37;2063310;2249150;Relax-1;Relax;nan;nan
86;38;2254150;2387750;NASA-TLX;NASA-TLX;nan;nan
86;39;2392750;3073890;Debriefing;Debriefing;nan;nan
87;0;0;142700;Instructions;Instructions;nan;nan
87;1;147700;292540;PSS14;PSS14;nan;nan
87;2;297540;484830;Relax-0;Relax;nan;nan
87;3;489831;586420;STAI-Y2-0;STAI-Y2;nan;nan
87;4;591420;689820;W0;Water;1.0;nan
87;5;697120;709780;R0_0;Rebus;3.0;1.0
87;6;712260;724950;R0_1;Rebus;3.0;1.0
87;7;725000;740000;R0;RebusEvaluation;3.0;1.0
87;8;753590;862330;W1;Water;6.0;nan
87;9;894230;905760;R1_0;Rebus;6.0;0.67
87;10;905970;918200;R1_1;Rebus;6.0;0.67
87;11;920310;934560;R1_2;Rebus;6.0;0.67
87;12;935000;958000;R1;RebusEvaluation;6.0;0.67
87;13;961850;1027330;W2;Water;6.0;nan
87;14;1054550;1064510;R2_0;Rebus;7.0;0.5
87;15;1066380;1074690;R2_1;Rebus;7.0;0.5
87;16;1076530;1087960;R2_2;Rebus;7.0;0.5
87;17;1091900;1101000;R2_3;Rebus;7.0;0.5
87;18;1102000;1127670;R2;RebusEvaluation;7.0;0.5
87;19;1129470;1193330;W3;Water;5.0;nan
87;20;1215370;1225600;R3_0;Rebus;7.0;0.2
87;21;1228450;1238410;R3_1;Rebus;7.0;0.2
87;22;1241900;1253790;R3_2;Rebus;7.0;0.2
87;23;1257140;1267670;R3_3;Rebus;7.0;0.2
87;24;1271020;1281340;R3_4;Rebus;7.0;0.2
87;25;1282330;1302670;R3;RebusEvaluation;7.0;0.2
87;26;1305070;1401000;W4;Water;6.0;nan
87;27;1422500;1432910;R4_0;Rebus;7.0;0.14
87;28;1435290;1447410;R4_1;Rebus;7.0;0.14
87;29;1450620;1470130;R4_2;Rebus;7.0;0.14
87;30;1472630;1486400;R4_3;Rebus;7.0;0.14
87;31;1488410;1504820;R4_4;Rebus;7.0;0.14
87;32;1507590;1524380;R4_5;Rebus;7.0;0.14
87;33;1527180;1541160;R4_6;Rebus;7.0;0.14
87;34;1541330;1574000;R4;RebusEvaluation;7.0;0.14
87;35;1578710;1641670;W5;Water;6.0;nan
87;36;1666790;1738710;STAI-Y2-1;STAI-Y2;nan;nan
87;37;1743710;1934630;Relax-1;Relax;nan;nan
87;38;1939630;2019890;NASA-TLX;NASA-TLX;nan;nan
87;39;2024890;2471670;Debriefing;Debriefing;nan;nan
88;0;0;211230;Instructions;Instructions;nan;nan
88;1;216230;414050;PSS14;PSS14;nan;nan
88;2;419050;608150;Relax-0;Relax;nan;nan
88;3;613150;763430;STAI-Y2-0;STAI-Y2;nan;nan
88;4;768430;871550;W0;Water;4.0;nan
88;5;877300;888190;R0_0;Rebus;5.0;0.5
88;6;891930;904070;R0_1;Rebus;5.0;0.5
88;7;906070;949400;R0;RebusEvaluation;5.0;0.5
88;8;963630;1067740;W1;Water;6.0;nan
88;9;1102520;1113820;R1_0;Rebus;7.0;0.33
88;10;1114780;1127080;R1_1;Rebus;7.0;0.33
88;11;1129610;1142460;R1_2;Rebus;7.0;0.33
88;12;1143070;1181400;R1;RebusEvaluation;7.0;0.33
88;13;1184220;1248740;W2;Water;4.0;nan
88;14;1273070;1284740;R2_0;Rebus;5.0;0.75
88;15;1285880;1295070;R2_1;Rebus;5.0;0.75
88;16;1295400;1313740;R2_2;Rebus;5.0;0.75
88;17;1314690;1325400;R2_3;Rebus;5.0;0.75
88;18;1326400;1355400;R2;RebusEvaluation;5.0;0.75
88;19;1356190;1424740;W3;Water;3.0;nan
88;20;1451540;1462370;R3_0;Rebus;7.0;0.2
88;21;1466170;1475140;R3_1;Rebus;7.0;0.2
88;22;1479170;1488560;R3_2;Rebus;7.0;0.2
88;23;1491700;1503040;R3_3;Rebus;7.0;0.2
88;24;1506190;1517560;R3_4;Rebus;7.0;0.2
88;25;1518740;1576740;R3;RebusEvaluation;7.0;0.2
88;26;1578590;1674740;W4;Water;4.0;nan
88;27;1703160;1716740;R4_0;Rebus;8.0;0.29
88;28;1720370;1750380;R4_1;Rebus;8.0;0.29
88;29;1753780;1774110;R4_2;Rebus;8.0;0.29
88;30;1777220;1790390;R4_3;Rebus;8.0;0.29
88;31;1793830;1808460;R4_4;Rebus;8.0;0.29
88;32;1811540;1827480;R4_5;Rebus;8.0;0.29
88;33;1831460;1847310;R4_6;Rebus;8.0;0.29
88;34;1847740;1914740;R4;RebusEvaluation;8.0;0.29
88;35;1917630;1981070;W5;Water;5.0;nan
88;36;2010700;2120350;STAI-Y2-1;STAI-Y2;nan;nan
88;37;2125350;2324250;Relax-1;Relax;nan;nan
88;38;2329250;2429460;NASA-TLX;NASA-TLX;nan;nan
88;39;2434460;3031070;Debriefing;Debriefing;nan;nan
89;0;0;243520;Instructions;Instructions;nan;nan
89;1;248520;469190;PSS14;PSS14;nan;nan
89;2;474190;670190;Relax-0;Relax;nan;nan
89;3;675190;819670;STAI-Y2-0;STAI-Y2;nan;nan
89;4;824670;912550;W0;Water;8.0;nan
89;5;919050;929210;R0_0;Rebus;7.0;0.5
89;6;933320;945640;R0_1;Rebus;7.0;0.5
89;7;949090;968380;R0;RebusEvaluation;7.0;0.5
89;8;987930;1097040;W1;Water;8.0;nan
89;9;1128660;1135680;R1_0;Rebus;8.0;0.33
89;10;1138480;1150150;R1_1;Rebus;8.0;0.33
89;11;1156260;1167210;R1_2;Rebus;8.0;0.33
89;12;1167380;1189040;R1;RebusEvaluation;8.0;0.33
89;13;1194730;1261380;W2;Water;6.0;nan
89;14;1281470;1291800;R2_0;Rebus;6.0;0.5
89;15;1294210;1302430;R2_1;Rebus;6.0;0.5
89;16;1306040;1318540;R2_2;Rebus;6.0;0.5
89;17;1322740;1331610;R2_3;Rebus;6.0;0.5
89;18;1332040;1355710;R2;RebusEvaluation;6.0;0.5
89;19;1359450;1421710;W3;Water;6.0;nan
89;20;1447290;1457250;R3_0;Rebus;7.0;0.2
89;21;1457280;1471590;R3_1;Rebus;7.0;0.2
89;22;1474810;1486600;R3_2;Rebus;7.0;0.2
89;23;1490660;1504340;R3_3;Rebus;7.0;0.2
89;24;1509140;1518470;R3_4;Rebus;7.0;0.2
89;25;1520710;1552040;R3;RebusEvaluation;7.0;0.2
89;26;1557060;1656040;W4;Water;7.0;nan
89;27;1679070;1689000;R4_0;Rebus;8.0;0.14
89;28;1692850;1708420;R4_1;Rebus;8.0;0.14
89;29;1710840;1731120;R4_2;Rebus;8.0;0.14
89;30;1735120;1748570;R4_3;Rebus;8.0;0.14
89;31;1753690;1764240;R4_4;Rebus;8.0;0.14
89;32;1767540;1786170;R4_5;Rebus;8.0;0.14
89;33;1790650;1804810;R4_6;Rebus;8.0;0.14
89;34;1805380;1846040;R4;RebusEvaluation;8.0;0.14
89;35;1849250;1918040;W5;Water;8.0;nan
89;36;1948660;2059030;STAI-Y2-1;STAI-Y2;nan;nan
89;37;2064030;2270190;Relax-1;Relax;nan;nan
89;38;2275190;2400080;NASA-TLX;NASA-TLX;nan;nan
89;39;2405080;2792040;Debriefing;Debriefing;nan;nan
90;0;0;238080;Instructions;Instructions;nan;nan
90;1;243080;382480;PSS14;PSS14;nan;nan
90;2;387480;575130;Relax-0;Relax;nan;nan
90;3;580130;672000;STAI-Y2-0;STAI-Y2;nan;nan
90;4;677000;775040;W0;Water;3.0;nan
90;5;780410;792940;R0_0;Rebus;4.0;1.0
90;6;795180;807900;R0_1;Rebus;4.0;1.0
90;7;809270;824480;R0;RebusEvaluation;4.0;1.0
90;8;840270;946480;W1;Water;4.0;nan
90;9;970660;980880;R1_0;Rebus;5.0;1.0
90;10;984180;995070;R1_1;Rebus;5.0;1.0
90;11;998500;1010890;R1_2;Rebus;5.0;1.0
90;12;1011821;1030480;R1;RebusEvaluation;5.0;1.0
90;13;1034370;1098820;W2;Water;4.0;nan
90;14;1123690;1133750;R2_0;Rebus;9.0;0.5
90;15;1137280;1146700;R2_1;Rebus;9.0;0.5
90;16;1150090;1162520;R2_2;Rebus;9.0;0.5
90;17;1166430;1175230;R2_3;Rebus;9.0;0.5
90;18;1179080;1204480;R2;RebusEvaluation;9.0;0.5
90;19;1207070;1271480;W3;Water;4.0;nan
90;20;1305570;1315280;R3_0;Rebus;9.0;0.4
90;21;1319740;1328560;R3_1;Rebus;9.0;0.4
90;22;1332250;1342330;R3_2;Rebus;9.0;0.4
90;23;1345110;1358470;R3_3;Rebus;9.0;0.4
90;24;1362770;1372460;R3_4;Rebus;9.0;0.4
90;25;1377150;1418480;R3;RebusEvaluation;9.0;0.4
90;26;1422220;1518150;W4;Water;4.0;nan
90;27;1545130;1554130;R4_0;Rebus;9.0;0.29
90;28;1557660;1570650;R4_1;Rebus;9.0;0.29
90;29;1573190;1591990;R4_2;Rebus;9.0;0.29
90;30;1596400;1610470;R4_3;Rebus;9.0;0.29
90;31;1613370;1627490;R4_4;Rebus;9.0;0.29
90;32;1631100;1645150;R4_5;Rebus;9.0;0.29
90;33;1648160;1664070;R4_6;Rebus;9.0;0.29
90;34;1665680;1705820;R4;RebusEvaluation;9.0;0.29
90;35;1707030;1770480;W5;Water;4.0;nan
90;36;1799180;1870010;STAI-Y2-1;STAI-Y2;nan;nan
90;37;1875010;2062661;Relax-1;Relax;nan;nan
90;38;2067661;2129780;NASA-TLX;NASA-TLX;nan;nan
90;39;2134780;2831480;Debriefing;Debriefing;nan;nan
